id;latitud_gps;longitud_gps;random
9193;39.483;-0.349;0.6939409
13262;39.479;-0.417;0.346709103
952;39.479;-0.38;0.253715848
163;39.475;-0.377;0.469261516
11770;39.463;-0.346;0.612891934
2207;39.461;-0.365;0.056173994
4819;39.484;-0.371;0.74261692
9192;39.483;-0.349;0.138931875
6926;39.483;-0.396;0.106442308
6199;39.462;-0.403;0.864977151
6565;39.477;-0.403;0.75453662
6968;39.498;-0.399;0.344116321
10990;39.473;-0.345;0.211430544
4095;39.488;-0.372;0.622780034
9374;39.48;-0.356;0.902020283
4898;39.48;-0.362;0.825848744
9557;39.491;-0.359;0.589534938
4611;39.482;-0.364;0.883636836
4470;39.481;-0.386;0.921103634
4313;39.481;-0.394;0.800715471
765;39.473;-0.369;0.007664557
4437;39.489;-0.387;0.669551654
7889;39.449;-0.388;0.938048976
10964;39.469;-0.345;0.975410122
11322;39.462;-0.347;0.227929619
8928;39.491;-0.377;0.089343406
10470;39.466;-0.336;0.909083471
7060;39.488;-0.391;0.819548079
10508;39.467;-0.337;0.847024387
3185;39.464;-0.384;0.945665471
6422;39.459;-0.399;0.655356295
4602;39.478;-0.362;0.27164193
9930;39.472;-0.357;0.088137322
2715;39.457;-0.386;0.918659845
11797;39.459;-0.337;0.982603872
6979;39.481;-0.401;0.137669663
862;39.478;-0.372;0.664212768
2997;39.455;-0.383;0.623279864
5452;39.471;-0.326;0.697984689
7390;39.506;-0.367;0.079457787
705;39.473;-0.368;0.501359965
13395;39.48;-0.423;0.273989116
951;39.48;-0.38;0.867274483
12958;39.478;-0.417;0.455412467
3138;39.463;-0.385;0.927578323
13353;39.471;-0.415;0.273204337
10472;39.47;-0.347;0.516598819
3258;39.469;-0.382;0.482957966
3452;39.476;-0.39;0.669519532
4669;39.478;-0.363;0.04486891
12648;39.426;-0.364;0.693333379
7133;39.496;-0.398;0.989430801
4118;39.488;-0.388;0.094584491
9857;39.468;-0.352;0.773038003
9866;39.467;-0.351;0.083010196
4355;39.485;-0.373;0.35828289
5045;39.461;-0.333;0.062155055
9352;39.486;-0.364;0.398873062
8180;39.466;-0.393;0.114839659
1488;39.466;-0.368;0.552345365
7435;39.514;-0.39;0.23909441
11888;39.45;-0.339;0.672334202
1002;39.469;-0.372;0.406131784
5537;39.454;-0.359;0.43506339
5755;39.458;-0.359;0.228729014
684;39.468;-0.375;0.430614077
3170;39.463;-0.384;0.052294065
3351;39.465;-0.379;0.998762799
67;39.47;-0.38;0.232921276
5453;39.472;-0.326;0.202945349
12405;39.449;-0.38;0.576114276
6453;39.461;-0.412;0.807157659
9129;39.491;-0.367;0.098548482
3371;39.472;-0.385;0.79799962
13382;39.469;-0.427;0.560979307
13301;39.471;-0.415;0.355378218
1870;39.468;-0.364;0.036692204
9069;39.492;-0.368;0.541011586
5052;39.483;-0.329;0.454587671
7803;39.454;-0.393;0.264032887
9208;39.483;-0.349;0.782672611
7697;39.453;-0.386;0.606349037
10944;39.467;-0.345;0.304380771
11396;39.467;-0.355;0.456732824
12879;39.473;-0.42;0.295309684
4413;39.486;-0.384;0.798553025
11931;39.447;-0.308;0.249639106
7914;39.448;-0.392;0.838428827
10922;39.462;-0.339;0.48973694
8217;39.471;-0.403;0.977042367
531;39.47;-0.374;0.217258024
809;39.477;-0.382;0.59864239
8863;39.494;-0.376;0.374096271
5271;39.465;-0.335;0.658509395
7281;39.483;-0.393;0.53648559
10110;39.478;-0.348;0.861304237
4209;39.49;-0.382;0.292246885
13037;39.478;-0.421;0.59236114
375;39.469;-0.377;0.723067774
7507;39.457;-0.392;0.618189734
2464;39.459;-0.367;0.879325368
2891;39.458;-0.384;0.457439844
8727;39.494;-0.377;0.459788569
4044;39.485;-0.382;0.097116019
3403;39.474;-0.391;0.230148667
12349;39.499;-0.392;0.520763707
320;39.471;-0.376;0.50279129
7746;39.451;-0.392;0.599969039
10831;39.474;-0.347;0.487008743
3763;39.475;-0.393;0.050911279
2407;39.454;-0.377;0.388691688
6214;39.461;-0.397;0.151330185
3191;39.458;-0.384;0.637580922
13329;39.474;-0.414;0.737937965
10914;39.473;-0.348;0.553220012
9861;39.468;-0.352;0.522964787
6394;39.457;-0.402;0.324412152
8366;39.469;-0.392;0.813166515
11447;39.461;-0.35;0.310434256
7612;39.446;-0.39;0.107546859
2703;39.462;-0.388;0.503822175
3361;39.454;-0.384;0.27876111
2587;39.457;-0.37;0.379551624
3024;39.467;-0.386;0.166267372
1755;39.461;-0.367;0.374555914
9488;39.489;-0.366;0.026027911
10212;39.474;-0.352;0.321418777
12960;39.478;-0.417;0.422751567
6293;39.462;-0.398;0.135543792
3973;39.485;-0.372;0.063375988
9319;39.483;-0.349;0.80682194
8813;39.494;-0.377;0.431303425
5733;39.451;-0.36;0.217837685
2678;39.466;-0.381;0.214122027
5383;39.468;-0.334;0.017757853
12770;39.5;-0.422;0.339750577
396;39.47;-0.376;0.7297716
11072;39.465;-0.346;0.139879234
11055;39.468;-0.338;0.819231063
7515;39.451;-0.39;0.914841322
11708;39.458;-0.348;0.314460626
8926;39.496;-0.373;0.275532317
7216;39.482;-0.404;0.033223456
1536;39.465;-0.366;0.598161669
11468;39.466;-0.355;0.700621256
11867;39.454;-0.33;0.880140676
12906;39.472;-0.42;0.834193306
11958;39.492;-0.383;0.810255927
5433;39.472;-0.33;0.673814799
8866;39.494;-0.37;0.36796999
8872;39.496;-0.374;0.066816472
8272;39.463;-0.39;0.779955184
143;39.476;-0.381;0.514967275
5874;39.462;-0.4;0.676911921
10344;39.475;-0.356;0.056384911
8076;39.468;-0.391;0.634320128
12592;39.447;-0.371;0.621622207
8056;39.472;-0.398;0.115347303
11724;39.462;-0.351;0.559824061
11030;39.473;-0.343;0.921165643
7028;39.49;-0.393;0.222445633
1759;39.468;-0.366;0.45620996
9979;39.47;-0.352;0.349927409
8770;39.492;-0.37;0.321195751
4267;39.487;-0.388;0.367330999
3694;39.468;-0.387;0.572676035
6421;39.472;-0.411;0.307519253
8831;39.494;-0.368;0.149702507
2211;39.456;-0.372;0.723123283
11374;39.461;-0.344;0.256745913
11255;39.463;-0.353;0.906215258
1437;39.461;-0.363;0.970293979
5138;39.462;-0.333;0.592156372
8966;39.496;-0.379;0.544332439
3787;39.468;-0.387;0.444443574
230;39.458;-0.388;0.843082673
8482;39.469;-0.4;0.637844379
1260;39.46;-0.366;0.239671828
771;39.472;-0.371;0.612099476
4648;39.481;-0.364;0.891252753
13448;39.477;-0.425;0.984470474
6035;39.453;-0.402;0.314099836
1038;39.468;-0.373;0.299648938
1944;39.461;-0.362;0.784645509
1397;39.465;-0.377;0.191601706
2162;39.457;-0.375;0.602149759
12567;39.451;-0.373;0.816193029
10182;39.469;-0.359;0.798510822
5953;39.46;-0.401;0.141340619
3239;39.465;-0.381;0.731366469
368;39.469;-0.377;0.084617442
5611;39.457;-0.358;0.885420968
6403;39.469;-0.414;0.640359024
10567;39.474;-0.342;0.157488389
9236;39.483;-0.349;0.017945228
7959;39.452;-0.393;0.210270497
12203;39.493;-0.382;0.190076429
12933;39.479;-0.421;0.544902358
11471;39.46;-0.353;0.306949732
756;39.473;-0.372;0.258463713
9777;39.487;-0.357;0.744182119
2137;39.459;-0.36;0.833540507
3944;39.49;-0.376;0.665944128
233;39.474;-0.383;0.723181545
13117;39.48;-0.417;0.781411753
3643;39.47;-0.388;0.639983468
8962;39.498;-0.378;0.215837436
6766;39.488;-0.393;0.298412521
11955;39.493;-0.394;0.802391862
10728;39.469;-0.347;0.715185906
8433;39.469;-0.393;0.808259634
1890;39.463;-0.371;0.467644292
12988;39.472;-0.42;0.882420927
6867;39.485;-0.402;0.237277407
12541;39.452;-0.374;0.554854835
8283;39.468;-0.392;0.90745414
2786;39.463;-0.382;0.571313983
9003;39.491;-0.367;0.355174303
808;39.472;-0.372;0.042319708
1058;39.468;-0.371;0.369263325
12626;39.449;-0.377;0.061461907
11351;39.464;-0.357;0.103455411
3271;39.454;-0.386;0.864450267
1873;39.463;-0.368;0.079720509
1034;39.468;-0.373;0.255046014
150;39.474;-0.376;0.416001513
154;39.476;-0.381;0.877653021
9451;39.487;-0.364;0.612502903
4283;39.485;-0.386;0.536141899
3337;39.465;-0.379;0.230824943
6797;39.485;-0.386;0.54399737
4361;39.486;-0.377;0.478647909
12452;39.448;-0.379;0.095602939
1021;39.468;-0.374;0.312419615
3578;39.476;-0.39;0.167943512
2714;39.46;-0.385;0.56377667
3488;39.474;-0.392;0.089132598
12461;39.453;-0.38;0.064634515
7848;39.44;-0.39;0.569670996
10137;39.494;-0.376;0.654581941
1540;39.463;-0.364;0.065522383
12714;39.504;-0.418;0.2008561
8971;39.491;-0.368;0.364850355
3234;39.457;-0.387;0.727323764
8244;39.466;-0.391;0.840264969
13049;39.474;-0.422;0.730564536
11029;39.47;-0.344;0.130212617
4145;39.486;-0.376;0.330637925
12476;39.452;-0.377;0.700372449
846;39.479;-0.376;0.856273856
3046;39.461;-0.385;0.764882809
2336;39.455;-0.375;0.929765282
7699;39.447;-0.392;0.344979276
9438;39.483;-0.359;0.893147089
3324;39.457;-0.389;0.37524373
9050;39.493;-0.375;0.757253458
3043;39.46;-0.386;0.184827224
1635;39.465;-0.37;0.366251664
9570;39.481;-0.356;0.183714264
8833;39.492;-0.37;0.962019733
4438;39.488;-0.371;0.918347247
649;39.467;-0.376;0.128667489
5437;39.473;-0.333;0.720531551
3866;39.481;-0.389;0.646137972
9507;39.487;-0.363;0.139687629
7239;39.482;-0.393;0.483527409
11185;39.458;-0.346;0.726507403
6236;39.467;-0.416;0.635680294
9897;39.459;-0.371;0.409871435
3996;39.489;-0.373;0.54428672
5860;39.452;-0.37;0.436636147
5197;39.466;-0.334;0.988900039
9016;39.496;-0.372;0.873292607
11014;39.466;-0.345;0.401985681
3330;39.458;-0.383;0.753346081
12313;39.491;-0.392;0.98001513
5502;39.454;-0.361;0.726151294
9375;39.489;-0.365;0.605704892
4676;39.478;-0.363;0.265991481
2990;39.455;-0.383;0.891069017
10238;39.469;-0.35;0.593884113
7149;39.483;-0.395;0.700067867
11507;39.464;-0.358;0.522037693
4674;39.474;-0.36;0.103858318
11244;39.458;-0.345;0.99767036
1891;39.465;-0.362;0.036380732
4439;39.488;-0.386;0.971291077
12019;39.492;-0.385;0.44701128
9182;39.504;-0.368;0.924535295
9867;39.467;-0.351;0.187151272
10233;39.47;-0.357;0.554317173
13159;39.473;-0.408;0.145303778
8706;39.492;-0.362;0.087541591
1507;39.465;-0.37;0.055821273
419;39.471;-0.377;0.570331355
9401;39.49;-0.365;0.687033831
12659;39.478;-0.403;0.548526531
9802;39.484;-0.354;0.260317451
2492;39.457;-0.362;0.359610039
1236;39.472;-0.367;0.817625306
4038;39.483;-0.383;0.813986074
304;39.471;-0.375;0.855596322
3580;39.47;-0.392;0.797444738
13031;39.474;-0.388;0.727530547
7426;39.508;-0.361;0.432619564
10374;39.476;-0.352;0.893560296
8408;39.464;-0.392;0.738098362
6710;39.493;-0.402;0.186884351
9986;39.473;-0.356;0.692197515
11422;39.459;-0.352;0.053598768
1314;39.469;-0.368;0.993432722
3751;39.473;-0.388;0.325164569
10870;39.473;-0.347;0.996155453
8605;39.465;-0.396;0.145543884
5802;39.437;-0.355;0.850733394
10790;39.473;-0.335;0.713340308
7378;39.508;-0.365;0.552576578
2003;39.462;-0.361;0.541460796
9416;39.492;-0.358;0.634214654
2686;39.465;-0.383;0.211782775
9805;39.481;-0.359;0.575238701
9836;39.468;-0.351;0.119056357
1549;39.465;-0.371;0.421742098
8087;39.472;-0.398;0.47981749
7329;39.509;-0.368;0.606581884
5654;39.455;-0.37;0.943235443
5382;39.48;-0.331;0.483835002
2804;39.459;-0.385;0.020374325
7817;39.454;-0.393;0.88380021
7233;39.495;-0.404;0.562523277
6935;39.486;-0.404;0.711802962
10784;39.471;-0.343;0.077251399
13075;39.473;-0.418;0.790465003
2447;39.461;-0.373;0.882754389
9585;39.488;-0.361;0.982647239
10912;39.464;-0.339;0.680298864
9682;39.492;-0.358;0.001370181
5829;39.449;-0.369;0.351829065
9425;39.492;-0.359;0.619546249
5780;39.455;-0.368;0.201215395
6281;39.469;-0.412;0.082365484
6990;39.481;-0.401;0.257915881
3498;39.471;-0.384;0.943975879
2603;39.467;-0.381;0.019582052
7853;39.447;-0.387;0.375703601
5057;39.48;-0.328;0.755091182
1359;39.457;-0.365;0.334504025
13064;39.472;-0.414;0.562545527
7311;39.509;-0.37;0.005497034
932;39.477;-0.38;0.672227405
7357;39.505;-0.364;0.764426635
6321;39.461;-0.414;0.39792322
496;39.47;-0.378;0.113800367
668;39.473;-0.374;0.010587265
11443;39.457;-0.346;0.969758254
10796;39.469;-0.338;0.374810848
8870;39.493;-0.36;0.437623303
242;39.477;-0.379;0.062967579
11722;39.461;-0.345;0.536294405
9783;39.472;-0.344;0.105949496
12751;39.502;-0.424;0.789529137
6733;39.481;-0.404;0.382170665
12966;39.479;-0.422;0.965404877
10546;39.466;-0.339;0.838045045
4362;39.489;-0.379;0.360959705
11856;39.443;-0.337;0.327967718
8749;39.492;-0.379;0.714498259
12077;39.493;-0.392;0.3684541
12375;39.5;-0.392;0.30130396
3055;39.467;-0.377;0.702903941
1758;39.464;-0.366;0.133774137
12598;39.449;-0.381;0.164354522
5796;39.453;-0.368;0.880380177
4841;39.478;-0.362;0.913388149
4029;39.486;-0.372;0.561418929
5152;39.464;-0.329;0.846400596
1723;39.465;-0.365;0.726833431
7869;39.452;-0.392;0.050102678
2338;39.457;-0.375;0.831582534
3039;39.455;-0.382;0.541043716
9314;39.483;-0.349;0.834337151
7597;39.439;-0.387;0.375538336
4066;39.485;-0.385;0.514432822
9239;39.483;-0.349;0.70542984
3424;39.473;-0.39;0.318957398
7973;39.454;-0.399;0.766440427
2863;39.463;-0.381;0.348156736
10208;39.467;-0.353;0.312415288
929;39.478;-0.373;0.529580591
11354;39.461;-0.342;0.232056157
6153;39.451;-0.404;0.233767752
11151;39.48;-0.336;0.328090865
10573;39.474;-0.342;0.502746849
2210;39.458;-0.373;0.119180989
455;39.47;-0.374;0.233063885
7706;39.454;-0.393;0.800901849
6538;39.478;-0.402;0.199886484
6156;39.462;-0.396;0.005923491
8069;39.461;-0.391;0.083654199
8380;39.473;-0.401;0.268965727
5092;39.48;-0.328;0.185794626
8212;39.461;-0.395;0.629554578
4693;39.475;-0.364;0.389440073
261;39.471;-0.383;0.934988581
2226;39.458;-0.366;0.488384913
7038;39.486;-0.393;0.783820123
2545;39.458;-0.371;0.522096122
1457;39.466;-0.368;0.289752735
4205;39.489;-0.388;0.09908929
10867;39.471;-0.343;0.810002122
8350;39.473;-0.398;0.167748298
944;39.477;-0.372;0.570452488
8457;39.47;-0.398;0.601649336
12942;39.473;-0.419;0.933647887
1881;39.468;-0.364;0.996353957
1325;39.465;-0.374;0.649404563
4513;39.482;-0.364;0.986715967
6820;39.479;-0.401;0.902324829
5936;39.462;-0.402;0.309041331
12874;39.473;-0.42;0.979182601
3954;39.488;-0.372;0.835945517
2004;39.459;-0.365;0.835578745
7252;39.481;-0.397;0.654952577
2930;39.457;-0.384;0.205035432
11599;39.465;-0.352;0.542038858
4541;39.481;-0.362;0.351138741
3102;39.466;-0.385;0.892297077
5576;39.457;-0.357;0.921431769
11032;39.472;-0.34;0.325338483
7405;39.506;-0.369;0.605690262
42;39.47;-0.38;0.258309635
4762;39.483;-0.37;0.081564466
1323;39.469;-0.365;0.203015772
5652;39.448;-0.369;0.698501681
8846;39.493;-0.361;0.637584197
13062;39.474;-0.419;0.176746869
12270;39.491;-0.388;0.436419603
6196;39.468;-0.414;0.14284692
9141;39.496;-0.368;0.622315746
12028;39.493;-0.388;0.362914802
10227;39.474;-0.354;0.256304174
9419;39.489;-0.362;0.689996041
10371;39.477;-0.352;0.3396128
1682;39.461;-0.369;0.067537502
385;39.471;-0.377;0.184575764
3659;39.473;-0.393;0.730739748
7351;39.509;-0.363;0.314226756
13051;39.477;-0.416;0.552137459
12837;39.503;-0.421;0.074281517
12097;39.493;-0.389;0.025511436
12587;39.452;-0.375;0.628396689
12456;39.453;-0.375;0.934077767
3188;39.457;-0.388;0.421089405
7723;39.447;-0.392;0.64858831
11031;39.472;-0.34;0.017990559
10611;39.474;-0.342;0.966458481
1625;39.465;-0.372;0.926769327
4453;39.482;-0.388;0.414703166
5768;39.455;-0.371;0.331683437
6223;39.472;-0.406;0.194581627
10993;39.469;-0.344;0.576820483
9160;39.495;-0.374;0.95453551
3952;39.489;-0.376;0.937442618
7391;39.509;-0.365;0.130198161
4143;39.487;-0.378;0.319146111
593;39.472;-0.372;0.465468098
2607;39.468;-0.38;0.059858515
1718;39.462;-0.367;0.393388087
8351;39.465;-0.394;0.767503639
2648;39.468;-0.38;0.136484619
3768;39.467;-0.389;0.023138278
1436;39.467;-0.369;0.435908624
3255;39.464;-0.381;0.522483359
11986;39.492;-0.388;0.939055065
11392;39.463;-0.347;0.983258651
1846;39.465;-0.363;0.161846404
12986;39.472;-0.421;0.610368138
6311;39.466;-0.41;0.851742051
5146;39.472;-0.332;0.517208828
631;39.467;-0.376;0.939446688
3741;39.466;-0.387;0.41614096
13380;39.471;-0.418;0.407568045
10148;39.47;-0.355;0.897567474
3434;39.474;-0.39;0.3391865
11715;39.462;-0.345;0.168059688
6141;39.455;-0.404;0.150410175
8523;39.469;-0.395;0.301326395
10986;39.468;-0.339;0.641531267
4020;39.489;-0.373;0.10559921
8898;39.49;-0.372;0.817802431
9366;39.488;-0.358;0.166987859
616;39.473;-0.374;0.154199432
7810;39.455;-0.388;0.460702479
4165;39.479;-0.391;0.697143484
10286;39.471;-0.351;0.249518269
7730;39.456;-0.393;0.647083017
10311;39.472;-0.349;0.989616749
11683;39.461;-0.356;0.286236573
11038;39.468;-0.34;0.837021787
3681;39.473;-0.392;0.858045329
10126;39.474;-0.355;0.12542188
44;39.47;-0.38;0.508810923
7582;39.457;-0.393;0.337030304
4871;39.483;-0.37;0.92829293
1524;39.461;-0.369;0.458056854
4961;39.473;-0.363;0.734105408
170;39.476;-0.383;0.236504752
2326;39.458;-0.36;0.304900138
9001;39.488;-0.368;0.105308871
6305;39.47;-0.411;0.012693045
6436;39.467;-0.406;0.905540072
1256;39.469;-0.368;0.481444203
12463;39.452;-0.375;0.896005854
6853;39.484;-0.402;0.848689319
175;39.472;-0.381;0.416755775
5270;39.46;-0.332;0.346113429
11880;39.46;-0.334;0.643183602
8038;39.472;-0.401;0.276723604
5847;39.451;-0.37;0.780515351
8437;39.462;-0.39;0.455627986
11892;39.443;-0.338;0.330209257
6355;39.469;-0.413;0.847536556
4168;39.485;-0.385;0.593926668
1297;39.469;-0.367;0.550419522
4344;39.485;-0.376;0.288909681
4625;39.481;-0.362;0.242524207
4269;39.49;-0.371;0.440783613
7416;39.505;-0.362;0.079415337
3827;39.445;-0.375;0.71547321
3876;39.48;-0.389;0.913396663
4277;39.487;-0.378;0.985779583
5552;39.455;-0.356;0.198931353
5981;39.452;-0.405;0.738554748
10509;39.465;-0.341;0.838094522
1783;39.464;-0.363;0.872323802
9476;39.488;-0.362;0.618206444
10042;39.47;-0.355;0.486660208
7983;39.445;-0.386;0.85516584
7316;39.509;-0.369;0.683210071
5885;39.462;-0.401;0.349376752
13410;39.474;-0.413;0.604945161
380;39.469;-0.379;0.502782562
3903;39.484;-0.383;0.670094169
2593;39.462;-0.378;0.643500698
5766;39.455;-0.368;0.816387594
11167;39.458;-0.346;0.214321152
8973;39.495;-0.377;0.904054725
5845;39.442;-0.368;0.875790496
10561;39.469;-0.347;0.791258714
1254;39.469;-0.369;0.428664528
2745;39.456;-0.387;0.994514883
1902;39.464;-0.369;0.217427427
6604;39.496;-0.401;0.171650302
11366;39.464;-0.349;0.180990628
5121;39.464;-0.329;0.124568437
5651;39.448;-0.368;0.323914788
6099;39.452;-0.403;0.782750043
4629;39.482;-0.361;0.082387589
5613;39.457;-0.358;0.098193482
1365;39.47;-0.366;0.494777975
2422;39.46;-0.37;0.862854542
5107;39.476;-0.33;0.694766254
13183;39.474;-0.423;0.142697962
9428;39.489;-0.366;0.138862294
7318;39.509;-0.369;0.202135613
11539;39.463;-0.351;0.964519271
8844;39.495;-0.372;0.056848055
9590;39.492;-0.36;0.50280016
10145;39.473;-0.353;0.6689205
6553;39.477;-0.403;0.385589567
3472;39.473;-0.39;0.476914781
7957;39.455;-0.395;0.320359102
9674;39.49;-0.36;0.230923378
12857;39.478;-0.42;0.511090462
5732;39.444;-0.367;0.726152231
4543;39.482;-0.362;0.693890791
5923;39.461;-0.4;0.180429885
11446;39.458;-0.344;0.056217335
10955;39.472;-0.336;0.240006383
5542;39.455;-0.358;0.983926186
208;39.476;-0.377;0.402491513
280;39.474;-0.377;0.397063986
1482;39.467;-0.368;0.359800014
2730;39.469;-0.381;0.946174439
8800;39.494;-0.369;0.85755462
3417;39.477;-0.39;0.496536263
6486;39.492;-0.4;0.793678077
7967;39.434;-0.389;0.128906714
12871;39.472;-0.421;0.398798641
11257;39.459;-0.347;0.901671001
10972;39.472;-0.347;0.876617136
9768;39.486;-0.359;0.639218973
5273;39.465;-0.335;0.032389841
9935;39.469;-0.352;0.118655817
1082;39.467;-0.372;0.054279069
7308;39.494;-0.369;0.331021151
9373;39.488;-0.358;0.651540298
12523;39.45;-0.372;0.994008947
12443;39.447;-0.38;0.694077643
3211;39.467;-0.385;0.538801815
7050;39.486;-0.403;0.134742384
11408;39.464;-0.357;0.081548194
5915;39.469;-0.417;0.337582213
3246;39.466;-0.378;0.97724456
1669;39.461;-0.369;0.146126378
11641;39.463;-0.356;0.276990843
444;39.471;-0.378;0.982510603
6509;39.492;-0.4;0.396320166
3290;39.458;-0.389;0.783309825
404;39.472;-0.376;0.433891017
409;39.47;-0.374;0.129978189
5808;39.433;-0.35;0.622893838
9477;39.482;-0.357;0.543192838
9152;39.489;-0.369;0.777605104
8632;39.465;-0.398;0.264075632
7532;39.456;-0.391;0.881239601
8716;39.492;-0.361;0.767652387
10822;39.467;-0.346;0.848302014
11637;39.462;-0.354;0.21136395
4495;39.478;-0.366;0.603964304
2323;39.455;-0.38;0.005032859
11498;39.462;-0.347;0.002051349
3893;39.489;-0.376;0.079463967
2645;39.468;-0.38;0.024795023
2434;39.459;-0.37;0.993676714
12886;39.473;-0.421;0.958344337
11827;39.451;-0.334;0.138295199
8927;39.494;-0.371;0.52215592
3150;39.458;-0.387;0.36388144
6380;39.467;-0.408;0.227626558
7537;39.454;-0.39;0.222023916
8440;39.469;-0.4;0.878658196
4251;39.481;-0.373;0.107126019
1514;39.466;-0.368;0.549260185
6731;39.491;-0.403;0.916286139
8593;39.464;-0.391;0.829175617
9681;39.485;-0.355;0.813560497
8355;39.473;-0.398;0.977527907
10275;39.466;-0.353;0.971764823
2365;39.463;-0.376;0.876227508
8937;39.489;-0.369;0.912826593
6686;39.493;-0.404;0.727859917
7997;39.468;-0.395;0.325367604
11141;39.484;-0.343;0.193687148
4335;39.484;-0.375;0.739033566
12316;39.492;-0.39;0.240741112
3994;39.488;-0.375;0.549473147
7175;39.489;-0.399;0.85678608
9683;39.493;-0.358;0.453875756
4011;39.483;-0.383;0.934282424
3127;39.467;-0.385;0.391100471
2808;39.457;-0.391;0.340493582
3623;39.466;-0.387;0.516138447
4227;39.489;-0.374;0.514174948
2979;39.455;-0.388;0.770333364
9972;39.475;-0.355;0.507800488
8672;39.465;-0.398;0.249838242
10356;39.468;-0.359;0.576383172
7714;39.449;-0.389;0.386322739
9561;39.49;-0.361;0.651330571
8708;39.492;-0.361;0.243276769
9135;39.496;-0.37;0.127307515
6803;39.485;-0.399;0.991759727
7231;39.496;-0.404;0.967188078
11071;39.469;-0.345;0.321278655
4711;39.475;-0.365;0.27933542
5279;39.465;-0.335;0.528723176
8852;39.495;-0.372;0.756945952
12439;39.448;-0.38;0.14545108
11467;39.462;-0.347;0.522895644
2206;39.457;-0.377;0.173719492
13351;39.474;-0.412;0.058915466
7805;39.455;-0.388;0.781943438
4028;39.488;-0.378;0.46861907
6143;39.458;-0.402;0.310544096
9595;39.483;-0.36;0.468453872
11993;39.493;-0.393;0.311056507
1061;39.47;-0.371;0.545633423
